rank,distance,source_icon_id,source_set_id,source_set_name,source_label,source_category,source_normalized_path,target_icon_id,target_set_id,target_set_name,target_label,target_category,target_normalized_path
1,1.1152991688564444,0255276c95128bcd,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i laboratory,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_laboratory__0255276c9512.png,7e60c57b015c1146,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative mri two,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_mri_two__7e60c57b015c.png
2,1.186188306867621,0255276c95128bcd,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i laboratory,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_laboratory__0255276c9512.png,275db32f170789b5,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative ct,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_ct__275db32f1707.png
3,1.2920253526794778,0255276c95128bcd,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i laboratory,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_laboratory__0255276c9512.png,4b4bbdf79d238da8,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i ultrasound,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_ultrasound__4b4bbdf79d23.png
4,1.3721719961323016,0255276c95128bcd,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i laboratory,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_laboratory__0255276c9512.png,137eeebdee24eb53,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,civil military coordination,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/civil_military_coordination__137eeebdee24.png
5,1.3878904324246886,0255276c95128bcd,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i laboratory,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_laboratory__0255276c9512.png,f83c74d4dd3de121,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,cell tower,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/cell_tower__f83c74d4dd3d.png
1,0.6559944570360645,025891c6ad0085b0,05_mulberry_symbols,Mulberry Symbols,O,iconsets,icon_data/normalized_256/05_mulberry_symbols/o__025891c6ad00.png,99bda7c697c0e9be,05_mulberry_symbols,Mulberry Symbols,Q,iconsets,icon_data/normalized_256/05_mulberry_symbols/q__99bda7c697c0.png
2,0.9100339947576765,025891c6ad0085b0,05_mulberry_symbols,Mulberry Symbols,O,iconsets,icon_data/normalized_256/05_mulberry_symbols/o__025891c6ad00.png,3f6ea388c0d2f0f4,05_mulberry_symbols,Mulberry Symbols,Zero,iconsets,icon_data/normalized_256/05_mulberry_symbols/zero__3f6ea388c0d2.png
3,0.9452496382023605,025891c6ad0085b0,05_mulberry_symbols,Mulberry Symbols,O,iconsets,icon_data/normalized_256/05_mulberry_symbols/o__025891c6ad00.png,35b6f00407e60514,05_mulberry_symbols,Mulberry Symbols,C,iconsets,icon_data/normalized_256/05_mulberry_symbols/c__35b6f00407e6.png
4,0.9453241293038608,025891c6ad0085b0,05_mulberry_symbols,Mulberry Symbols,O,iconsets,icon_data/normalized_256/05_mulberry_symbols/o__025891c6ad00.png,9851b9107478ba03,05_mulberry_symbols,Mulberry Symbols,G,iconsets,icon_data/normalized_256/05_mulberry_symbols/g__9851b9107478.png
5,1.032029222722805,025891c6ad0085b0,05_mulberry_symbols,Mulberry Symbols,O,iconsets,icon_data/normalized_256/05_mulberry_symbols/o__025891c6ad00.png,41b35984d0dd61ce,05_mulberry_symbols,Mulberry Symbols,D,iconsets,icon_data/normalized_256/05_mulberry_symbols/d__41b35984d0dd.png
1,0.3160710505231318,02ef8502ede43852,06_blissymbolics,Blissymbolics,animal,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_0d5743d73d7e__02ef8502ede4.png,bfa75bdcad51ef35,06_blissymbolics,Blissymbolics,animal bovine,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_bovine_4f4dcc862811__bfa75bdcad51.png
2,0.3238960449832208,02ef8502ede43852,06_blissymbolics,Blissymbolics,animal,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_0d5743d73d7e__02ef8502ede4.png,4bafe098194a831c,06_blissymbolics,Blissymbolics,animal water,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_water_9392dac113e0__4bafe098194a.png
3,0.33376673318600864,02ef8502ede43852,06_blissymbolics,Blissymbolics,animal,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_0d5743d73d7e__02ef8502ede4.png,649b2d1bed862671,06_blissymbolics,Blissymbolics,alternation,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/alternation_370d1bb1966a__649b2d1bed86.png
4,0.3501244443401828,02ef8502ede43852,06_blissymbolics,Blissymbolics,animal,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_0d5743d73d7e__02ef8502ede4.png,952bca3b1b2dd5d2,06_blissymbolics,Blissymbolics,bat animal,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/bat_animal_1d6196cd6343__952bca3b1b2d.png
5,0.43074878354993706,02ef8502ede43852,06_blissymbolics,Blissymbolics,animal,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_0d5743d73d7e__02ef8502ede4.png,48be7c1656dcea7e,06_blissymbolics,Blissymbolics,bird of prey,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/bird_of_prey_42225f3f0f60__48be7c1656dc.png
1,1.3812439655951498,0305d2fb6ed4af2b,07_arasaac_pictograms,ARASAAC Pictograms,roast,verb; meat; cookery,icon_data/normalized_256/07_arasaac_pictograms/10140__0305d2fb6ed4.png,9731d9c4d90e12ac,07_arasaac_pictograms,ARASAAC Pictograms,sausages,cold meat,icon_data/normalized_256/07_arasaac_pictograms/10225__9731d9c4d90e.png
2,1.5509456646771982,0305d2fb6ed4af2b,07_arasaac_pictograms,ARASAAC Pictograms,roast,verb; meat; cookery,icon_data/normalized_256/07_arasaac_pictograms/10140__0305d2fb6ed4.png,92a4dd5553a11fab,07_arasaac_pictograms,ARASAAC Pictograms,help,medical procedure; verb,icon_data/normalized_256/07_arasaac_pictograms/10141__92a4dd5553a1.png
3,1.6733245589273125,0305d2fb6ed4af2b,07_arasaac_pictograms,ARASAAC Pictograms,roast,verb; meat; cookery,icon_data/normalized_256/07_arasaac_pictograms/10140__0305d2fb6ed4.png,1ac4e987f177f66d,05_mulberry_symbols,Mulberry Symbols,Milky Way,iconsets,icon_data/normalized_256/05_mulberry_symbols/milky_way__1ac4e987f177.png
4,1.7980225716779104,0305d2fb6ed4af2b,07_arasaac_pictograms,ARASAAC Pictograms,roast,verb; meat; cookery,icon_data/normalized_256/07_arasaac_pictograms/10140__0305d2fb6ed4.png,28cf8f007be2dc86,05_mulberry_symbols,Mulberry Symbols,Last Supper,iconsets,icon_data/normalized_256/05_mulberry_symbols/last_supper__28cf8f007be2.png
5,1.8342603340140804,0305d2fb6ed4af2b,07_arasaac_pictograms,ARASAAC Pictograms,roast,verb; meat; cookery,icon_data/normalized_256/07_arasaac_pictograms/10140__0305d2fb6ed4.png,5753bbb29a3cf6e4,05_mulberry_symbols,Mulberry Symbols,Judas,iconsets,icon_data/normalized_256/05_mulberry_symbols/judas__5753bbb29a3c.png
1,0.07548594696520736,0368ddb907e94299,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using aseptic processing techniques,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_aseptic_processing_techniques__0368ddb907e9.png,d0268aa624c97425,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using irradiation,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_irradiation__d0268aa624c9.png
2,0.12101766139261672,0368ddb907e94299,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using aseptic processing techniques,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_aseptic_processing_techniques__0368ddb907e9.png,b566cf363514b2ce,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using steam or dry heat,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_steam_or_dry_heat__b566cf363514.png
3,0.32309312005620744,0368ddb907e94299,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using aseptic processing techniques,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_aseptic_processing_techniques__0368ddb907e9.png,9875309b29ecca62,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using ethylene oxide,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_ethylene_oxide__9875309b29ec.png
4,0.6064638947084565,0368ddb907e94299,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using aseptic processing techniques,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_aseptic_processing_techniques__0368ddb907e9.png,397929e89a5a2bf0,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterile,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterile__397929e89a5a.png
5,1.3171555922469527,0368ddb907e94299,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,sterilized using aseptic processing techniques,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/sterilized_using_aseptic_processing_techniques__0368ddb907e9.png,e56869f80c3514ce,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,in vitro diagnostic medical device,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/in_vitro_diagnostic_medical_device__e56869f80c35.png
1,1.132773737042776,03a2b61645ccb834,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Adjust contrast,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_003__03a2b61645cc.png,88b4cd063a20684d,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Fighter,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_094__88b4cd063a20.png
2,1.233548562305999,03a2b61645ccb834,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Adjust contrast,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_003__03a2b61645cc.png,00bb34df75e5a3c5,05_mulberry_symbols,Mulberry Symbols,a lower case,iconsets,icon_data/normalized_256/05_mulberry_symbols/a_lower_case__00bb34df75e5.png
3,1.2848147048588605,03a2b61645ccb834,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Adjust contrast,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_003__03a2b61645cc.png,af6e923219a171fe,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Fast forward,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_091__af6e923219a1.png
4,1.295557331605416,03a2b61645ccb834,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Adjust contrast,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_003__03a2b61645cc.png,4f0994ab12ac7442,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Fast rewind,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_092__4f0994ab12ac.png
5,1.3782358989212709,03a2b61645ccb834,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Adjust contrast,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_003__03a2b61645cc.png,bf862718e3a648de,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Fast,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_090__bf862718e3a6.png
1,1.6691601760940515,03b011bfc27494cd,07_arasaac_pictograms,ARASAAC Pictograms,throw away,verb; hygiene product; routine,icon_data/normalized_256/07_arasaac_pictograms/10183__03b011bfc274.png,96846e9184249572,07_arasaac_pictograms,ARASAAC Pictograms,tattoo,verb; physical features,icon_data/normalized_256/07_arasaac_pictograms/10182__96846e918424.png
2,1.727367007798635,03b011bfc27494cd,07_arasaac_pictograms,ARASAAC Pictograms,throw away,verb; hygiene product; routine,icon_data/normalized_256/07_arasaac_pictograms/10183__03b011bfc274.png,764514f04c90f5f3,07_arasaac_pictograms,ARASAAC Pictograms,take underpants off,verb; clothes; routine,icon_data/normalized_256/07_arasaac_pictograms/10142__764514f04c90.png
3,1.731830150866057,03b011bfc27494cd,07_arasaac_pictograms,ARASAAC Pictograms,throw away,verb; hygiene product; routine,icon_data/normalized_256/07_arasaac_pictograms/10183__03b011bfc274.png,5e3a48c374c27980,07_arasaac_pictograms,ARASAAC Pictograms,put on shorts,verb; routine,icon_data/normalized_256/07_arasaac_pictograms/10181__5e3a48c374c2.png
4,1.7813583662165675,03b011bfc27494cd,07_arasaac_pictograms,ARASAAC Pictograms,throw away,verb; hygiene product; routine,icon_data/normalized_256/07_arasaac_pictograms/10183__03b011bfc274.png,2be775a56b30b3be,07_arasaac_pictograms,ARASAAC Pictograms,brush the dog,verb; pet; dog-assisted therapy,icon_data/normalized_256/07_arasaac_pictograms/10145__2be775a56b30.png
5,1.80520865664319,03b011bfc27494cd,07_arasaac_pictograms,ARASAAC Pictograms,throw away,verb; hygiene product; routine,icon_data/normalized_256/07_arasaac_pictograms/10183__03b011bfc274.png,712bb230ef70f459,07_arasaac_pictograms,ARASAAC Pictograms,lower the toilet seat,verb; routine; building facility,icon_data/normalized_256/07_arasaac_pictograms/10144__712bb230ef70.png
1,0.8613821969976928,03cb65187e88cba6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,care staff area,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/care_staff_area__03cb65187e88.png,80da3bc198d2b9f3,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,administration,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/administration__80da3bc198d2.png
2,0.8770420794644584,03cb65187e88cba6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,care staff area,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/care_staff_area__03cb65187e88.png,22e623e627facf23,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,coffee shop,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/coffee_shop__22e623e627fa.png
3,0.8809554758094756,03cb65187e88cba6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,care staff area,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/care_staff_area__03cb65187e88.png,bf6bb12d6272bd03,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,cath lab,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/cath_lab__bf6bb12d6272.png
4,0.9360726313819415,03cb65187e88cba6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,care staff area,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/care_staff_area__03cb65187e88.png,6fea82fcc2811170,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,ambulance,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/ambulance__6fea82fcc281.png
5,1.0111902184631556,03cb65187e88cba6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,care staff area,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/care_staff_area__03cb65187e88.png,dbada631f89a9400,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,diabetes education,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/diabetes_education__dbada631f89a.png
1,0.4643354218475529,05378ff1c8e8def6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,fire extinguisher,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/fire_extinguisher__05378ff1c8e8.png,3a58b66d8b05b63e,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,drinking fountain,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/drinking_fountain__3a58b66d8b05.png
2,0.5964564027120052,05378ff1c8e8def6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,fire extinguisher,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/fire_extinguisher__05378ff1c8e8.png,6ff9dd295e18ba9b,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,anesthesia,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/anesthesia__6ff9dd295e18.png
3,0.7701521388386483,05378ff1c8e8def6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,fire extinguisher,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/fire_extinguisher__05378ff1c8e8.png,324e1c42caef355a,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i first aid,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_first_aid__324e1c42caef.png
4,0.8686470824965842,05378ff1c8e8def6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,fire extinguisher,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/fire_extinguisher__05378ff1c8e8.png,62986812086b095e,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i fire extinguisher,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_fire_extinguisher__62986812086b.png
5,1.0638446724778372,05378ff1c8e8def6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,fire extinguisher,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/fire_extinguisher__05378ff1c8e8.png,f49ec6679d749177,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,first aid,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/first_aid__f49ec6679d74.png
1,0.705638532705562,053d4c255779f3da,03_mapbox_maki_icons,Mapbox Maki,bicycle,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bicycle__053d4c255779.png,fb16611eda027b3f,03_mapbox_maki_icons,Mapbox Maki,bicycle share,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bicycle_share__fb16611eda02.png
2,0.9678537307504945,053d4c255779f3da,03_mapbox_maki_icons,Mapbox Maki,bicycle,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bicycle__053d4c255779.png,7e75e19f7884d74c,03_mapbox_maki_icons,Mapbox Maki,danger,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/danger__7e75e19f7884.png
3,1.1996455211053387,053d4c255779f3da,03_mapbox_maki_icons,Mapbox Maki,bicycle,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bicycle__053d4c255779.png,cba9f9e738878828,03_mapbox_maki_icons,Mapbox Maki,amusement park,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/amusement_park__cba9f9e73887.png
